payroll_id,employee_id,hospital_id,hospital_name,payroll_month,regular_hours,overtime_hours,hourly_pay_rate,regular_pay,overtime_pay,bonus,gross_pay,tax_amount,benefits_deduction,net_pay,payment_status
PAY00004478,EMP000747,220177,NANTUCKET COTTAGE HOSPITAL,2026-07,129,26,53.71,6928.59,2094.69,0.0,9023.28,1447.66,260.89,7314.73,Paid
PAY00004479,EMP000747,220177,NANTUCKET COTTAGE HOSPITAL,2026-06,152,9,53.71,8163.92,725.09,0.0,8889.01,1956.61,165.35,6767.05,Paid
PAY00004480,EMP000747,220177,NANTUCKET COTTAGE HOSPITAL,2026-05,154,5,53.71,8271.34,402.83,0.0,8674.17,2164.58,135.1,6374.49,Paid
PAY00004481,EMP000747,220177,NANTUCKET COTTAGE HOSPITAL,2026-04,120,25,53.71,6445.2,2014.12,0.0,8459.32,1355.79,161.17,6942.36,Paid
PAY00004482,EMP000747,220177,NANTUCKET COTTAGE HOSPITAL,2026-03,123,7,53.71,6606.33,563.96,0.0,7170.29,1683.05,186.39,5300.85,Paid
PAY00004483,EMP000748,220011,CAMBRIDGE HEALTH ALLIANCE,2026-08,146,15,52.08,7603.68,1171.8,0.0,8775.48,2114.57,242.46,6418.45,Paid
PAY00004484,EMP000748,220011,CAMBRIDGE HEALTH ALLIANCE,2026-07,136,10,52.08,7082.88,781.2,0.0,7864.08,1492.52,389.08,5982.48,Paid
PAY00004485,EMP000748,220011,CAMBRIDGE HEALTH ALLIANCE,2026-06,155,15,52.08,8072.4,1171.8,0.0,9244.2,2245.76,265.41,6733.03,Paid
PAY00004486,EMP000748,220011,CAMBRIDGE HEALTH ALLIANCE,2026-05,133,3,52.08,6926.64,234.36,0.0,7161.0,1636.49,252.73,5271.78,Paid
PAY00004487,EMP000748,220011,CAMBRIDGE HEALTH ALLIANCE,2026-04,163,30,52.08,8489.04,2343.6,864.68,11697.32,2715.39,292.93,8689.0,Paid
PAY00004488,EMP000748,220011,CAMBRIDGE HEALTH ALLIANCE,2026-03,139,17,52.08,7239.12,1328.04,0.0,8567.16,1756.13,442.14,6368.89,Paid
PAY00004489,EMP000749,220105,WINCHESTER HOSPITAL,2026-08,137,16,62.07,8503.59,1489.68,770.39,10763.66,2274.24,365.13,8124.29,Paid
PAY00004490,EMP000749,220105,WINCHESTER HOSPITAL,2026-07,155,30,62.07,9620.85,2793.15,0.0,12414.0,2960.0,223.12,9230.88,Paid
PAY00004491,EMP000749,220105,WINCHESTER HOSPITAL,2026-06,134,27,62.07,8317.38,2513.84,0.0,10831.22,2381.81,291.95,8157.46,Paid
PAY00004492,EMP000749,220105,WINCHESTER HOSPITAL,2026-05,155,18,62.07,9620.85,1675.89,0.0,11296.74,2449.7,444.02,8403.02,Paid
PAY00004493,EMP000749,220105,WINCHESTER HOSPITAL,2026-04,146,14,62.07,9062.22,1303.47,0.0,10365.69,2029.93,409.81,7925.95,Paid
PAY00004494,EMP000749,220105,WINCHESTER HOSPITAL,2026-03,133,30,62.07,8255.31,2793.15,0.0,11048.46,2356.05,251.33,8441.08,Paid
PAY00004495,EMP000750,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",2026-08,154,9,36.99,5696.46,499.37,0.0,6195.83,1452.47,331.61,4411.75,Paid
PAY00004496,EMP000750,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",2026-07,132,12,36.99,4882.68,665.82,0.0,5548.5,1029.23,435.01,4084.26,Processing
PAY00004497,EMP000750,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",2026-06,171,14,36.99,6325.29,776.79,0.0,7102.08,1712.68,279.86,5109.54,Paid
PAY00004498,EMP000750,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",2026-05,128,16,36.99,4734.72,887.76,0.0,5622.48,1300.21,338.99,3983.28,Paid
PAY00004499,EMP000750,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",2026-04,148,9,36.99,5474.52,499.37,1789.05,7762.94,1641.4,269.88,5851.66,Paid
PAY00004500,EMP000750,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",2026-03,130,33,36.99,4808.7,1831.01,0.0,6639.71,1073.77,353.22,5212.72,Paid
PAY00004501,EMP000751,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,2026-08,136,25,47.06,6400.16,1764.75,0.0,8164.91,1332.61,374.07,6458.23,Paid
PAY00004502,EMP000751,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,2026-07,136,13,47.06,6400.16,917.67,0.0,7317.83,1311.25,388.7,5617.88,Paid
PAY00004503,EMP000751,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,2026-06,156,30,47.06,7341.36,2117.7,0.0,9459.06,1608.84,194.23,7655.99,Paid
PAY00004504,EMP000751,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,2026-05,167,5,47.06,7859.02,352.95,2441.31,10653.28,2040.94,172.62,8439.72,Paid
PAY00004505,EMP000751,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,2026-04,143,0,47.06,6729.58,0.0,0.0,6729.58,1553.48,334.06,4842.04,Paid
PAY00004506,EMP000751,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,2026-03,134,8,47.06,6306.04,564.72,0.0,6870.76,1422.89,123.35,5324.52,Paid
PAY00004507,EMP000752,220011,CAMBRIDGE HEALTH ALLIANCE,2026-08,173,26,48.76,8435.48,1901.64,0.0,10337.12,2234.57,449.7,7652.85,Processing
PAY00004508,EMP000752,220011,CAMBRIDGE HEALTH ALLIANCE,2026-07,121,3,48.76,5899.96,219.42,0.0,6119.38,1500.21,125.87,4493.3,Paid
PAY00004509,EMP000752,220011,CAMBRIDGE HEALTH ALLIANCE,2026-06,166,14,48.76,8094.16,1023.96,0.0,9118.12,1706.25,299.22,7112.65,Paid
PAY00004510,EMP000752,220011,CAMBRIDGE HEALTH ALLIANCE,2026-05,144,13,48.76,7021.44,950.82,0.0,7972.26,1968.99,335.95,5667.32,Paid
PAY00004511,EMP000752,220011,CAMBRIDGE HEALTH ALLIANCE,2026-04,174,36,48.76,8484.24,2633.04,0.0,11117.28,2299.62,434.46,8383.2,Paid
PAY00004512,EMP000752,220011,CAMBRIDGE HEALTH ALLIANCE,2026-03,126,9,48.76,6143.76,658.26,0.0,6802.02,1390.85,222.98,5188.19,Paid
PAY00004513,EMP000753,220116,TUFTS MEDICAL CENTER,2026-08,174,4,43.43,7556.82,260.58,0.0,7817.4,1734.0,262.14,5821.26,On Hold
PAY00004514,EMP000753,220116,TUFTS MEDICAL CENTER,2026-07,129,25,43.43,5602.47,1628.62,0.0,7231.09,1510.0,388.74,5332.35,Paid
PAY00004515,EMP000753,220116,TUFTS MEDICAL CENTER,2026-06,173,5,43.43,7513.39,325.73,0.0,7839.12,1476.39,162.25,6200.48,Paid
PAY00004516,EMP000753,220116,TUFTS MEDICAL CENTER,2026-05,155,0,43.43,6731.65,0.0,0.0,6731.65,1286.1,437.97,5007.58,Paid
PAY00004517,EMP000753,220116,TUFTS MEDICAL CENTER,2026-04,142,35,43.43,6167.06,2280.07,0.0,8447.13,1639.69,206.6,6600.84,Processing
PAY00004518,EMP000753,220116,TUFTS MEDICAL CENTER,2026-03,130,2,43.43,5645.9,130.29,0.0,5776.19,1192.49,442.95,4140.75,Paid
PAY00004519,EMP000754,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-08,159,21,213.42,33933.78,6722.73,0.0,40656.51,7429.43,168.21,33058.87,Paid
PAY00004520,EMP000754,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-07,147,18,213.42,31372.74,5762.34,1190.67,38325.75,6665.76,363.88,31296.11,Processing
PAY00004521,EMP000754,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-06,140,18,213.42,29878.8,5762.34,0.0,35641.14,6146.23,431.26,29063.65,Paid
PAY00004522,EMP000754,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-05,140,21,213.42,29878.8,6722.73,0.0,36601.53,7876.72,164.12,28560.69,Paid
PAY00004523,EMP000754,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-04,133,13,213.42,28384.86,4161.69,0.0,32546.55,6651.07,135.43,25760.05,Paid
PAY00004524,EMP000754,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-03,129,26,213.42,27531.18,8323.38,0.0,35854.56,6446.16,316.37,29092.03,Paid
PAY00004525,EMP000755,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,2026-08,123,1,40.53,4985.19,60.8,0.0,5045.99,1222.78,387.61,3435.6,Paid
PAY00004526,EMP000755,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,2026-07,129,21,40.53,5228.37,1276.69,1964.11,8469.17,1969.16,207.37,6292.64,Paid
PAY00004527,EMP000755,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,2026-06,130,14,40.53,5268.9,851.13,0.0,6120.03,1238.33,169.18,4712.52,Paid
PAY00004528,EMP000755,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,2026-05,147,16,40.53,5957.91,972.72,0.0,6930.63,1652.85,392.83,4884.95,Paid
PAY00004529,EMP000755,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,2026-04,165,11,40.53,6687.45,668.75,0.0,7356.2,1522.48,267.92,5565.8,Paid
PAY00004530,EMP000755,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,2026-03,139,31,40.53,5633.67,1884.64,0.0,7518.31,1238.11,270.94,6009.26,Paid
PAY00004531,EMP000756,220098,NASHOBA VALLEY MEDICAL CENTER,2026-08,143,36,48.86,6986.98,2638.44,0.0,9625.42,1807.4,330.75,7487.27,Paid
PAY00004532,EMP000756,220098,NASHOBA VALLEY MEDICAL CENTER,2026-07,133,32,48.86,6498.38,2345.28,0.0,8843.66,1712.66,143.02,6987.98,Paid
PAY00004533,EMP000756,220098,NASHOBA VALLEY MEDICAL CENTER,2026-06,131,18,48.86,6400.66,1319.22,0.0,7719.88,1292.9,384.01,6042.97,Paid
PAY00004534,EMP000756,220098,NASHOBA VALLEY MEDICAL CENTER,2026-05,176,16,48.86,8599.36,1172.64,0.0,9772.0,1771.2,189.33,7811.47,Paid
PAY00004535,EMP000756,220098,NASHOBA VALLEY MEDICAL CENTER,2026-04,139,33,48.86,6791.54,2418.57,0.0,9210.11,2031.8,394.86,6783.45,Paid
PAY00004536,EMP000756,220098,NASHOBA VALLEY MEDICAL CENTER,2026-03,175,19,48.86,8550.5,1392.51,0.0,9943.01,2324.87,424.68,7193.46,Paid
PAY00004537,EMP000757,220071,MASSACHUSETTS GENERAL HOSPITAL,2026-08,148,15,38.42,5686.16,864.45,0.0,6550.61,1541.08,444.91,4564.62,Paid
PAY00004538,EMP000757,220071,MASSACHUSETTS GENERAL HOSPITAL,2026-07,163,12,38.42,6262.46,691.56,0.0,6954.02,1143.37,380.47,5430.18,Paid
PAY00004539,EMP000757,220071,MASSACHUSETTS GENERAL HOSPITAL,2026-06,156,14,38.42,5993.52,806.82,0.0,6800.34,1426.25,160.96,5213.13,Paid
PAY00004540,EMP000757,220071,MASSACHUSETTS GENERAL HOSPITAL,2026-05,154,3,38.42,5916.68,172.89,0.0,6089.57,1259.8,359.44,4470.33,Paid
PAY00004541,EMP000757,220071,MASSACHUSETTS GENERAL HOSPITAL,2026-04,133,16,38.42,5109.86,922.08,0.0,6031.94,1065.92,372.08,4593.94,Paid
PAY00004542,EMP000757,220071,MASSACHUSETTS GENERAL HOSPITAL,2026-03,158,7,38.42,6070.36,403.41,0.0,6473.77,1219.37,341.43,4912.97,Paid
PAY00004543,EMP000758,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-08,122,12,59.58,7268.76,1072.44,0.0,8341.2,1444.41,345.29,6551.5,Paid
PAY00004544,EMP000758,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-07,167,20,59.58,9949.86,1787.4,0.0,11737.26,2721.56,201.44,8814.26,Paid
PAY00004545,EMP000758,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-06,147,26,59.58,8758.26,2323.62,862.85,11944.73,2359.28,165.46,9419.99,Paid
PAY00004546,EMP000758,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-05,167,9,59.58,9949.86,804.33,0.0,10754.19,1840.49,336.6,8577.1,Paid
PAY00004547,EMP000758,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-04,128,10,59.58,7626.24,893.7,0.0,8519.94,1948.67,189.58,6381.69,Processing
PAY00004548,EMP000758,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-03,140,32,59.58,8341.2,2859.84,0.0,11201.04,2526.55,264.13,8410.36,Paid
PAY00004549,EMP000759,224021,ARBOUR-FULLER HOSPITAL,2026-08,143,20,202.07,28896.01,6062.1,1281.51,36239.62,8895.72,131.87,27212.03,Processing
PAY00004550,EMP000759,224021,ARBOUR-FULLER HOSPITAL,2026-07,162,29,202.07,32735.34,8790.05,331.25,41856.64,8278.04,216.7,33361.9,Paid
PAY00004551,EMP000759,224021,ARBOUR-FULLER HOSPITAL,2026-06,144,17,202.07,29098.08,5152.78,0.0,34250.86,7317.12,387.0,26546.74,Paid
PAY00004552,EMP000759,224021,ARBOUR-FULLER HOSPITAL,2026-05,149,4,202.07,30108.43,1212.42,0.0,31320.85,7821.6,327.07,23172.18,Paid
PAY00004553,EMP000759,224021,ARBOUR-FULLER HOSPITAL,2026-04,160,25,202.07,32331.2,7577.62,1016.88,40925.7,7121.74,216.48,33587.48,Paid
PAY00004554,EMP000759,224021,ARBOUR-FULLER HOSPITAL,2026-03,138,16,202.07,27885.66,4849.68,0.0,32735.34,7747.87,248.09,24739.38,Paid
PAY00004555,EMP000760,220033,NORTHEAST HOSPITAL CORPORATION,2026-08,133,35,166.26,22112.58,8728.65,0.0,30841.23,6657.99,253.2,23930.04,Paid
PAY00004556,EMP000760,220033,NORTHEAST HOSPITAL CORPORATION,2026-07,154,16,166.26,25604.04,3990.24,0.0,29594.28,4847.14,397.13,24350.01,Paid
PAY00004557,EMP000760,220033,NORTHEAST HOSPITAL CORPORATION,2026-06,160,2,166.26,26601.6,498.78,0.0,27100.38,5979.27,410.73,20710.38,Paid
PAY00004558,EMP000760,220033,NORTHEAST HOSPITAL CORPORATION,2026-05,155,34,166.26,25770.3,8479.26,0.0,34249.56,6042.68,252.82,27954.06,Paid
PAY00004559,EMP000760,220033,NORTHEAST HOSPITAL CORPORATION,2026-04,166,18,166.26,27599.16,4489.02,0.0,32088.18,6018.01,225.13,25845.04,Paid
PAY00004560,EMP000760,220033,NORTHEAST HOSPITAL CORPORATION,2026-03,124,19,166.26,20616.24,4738.41,0.0,25354.65,4619.0,227.08,20508.57,Paid
PAY00004561,EMP000761,220077,BAYSTATE MEDICAL CENTER,2026-08,148,14,69.41,10272.68,1457.61,2144.93,13875.22,2999.03,148.02,10728.17,Paid
PAY00004562,EMP000761,220077,BAYSTATE MEDICAL CENTER,2026-07,174,0,69.41,12077.34,0.0,0.0,12077.34,2158.1,212.84,9706.4,Paid
PAY00004563,EMP000761,220077,BAYSTATE MEDICAL CENTER,2026-06,155,30,69.41,10758.55,3123.45,0.0,13882.0,3373.95,409.74,10098.31,Paid
PAY00004564,EMP000761,220077,BAYSTATE MEDICAL CENTER,2026-05,133,34,69.41,9231.53,3539.91,614.27,13385.71,2453.11,431.94,10500.66,Paid
PAY00004565,EMP000761,220077,BAYSTATE MEDICAL CENTER,2026-04,160,36,69.41,11105.6,3748.14,0.0,14853.74,3103.29,421.42,11329.03,Paid
PAY00004566,EMP000761,220077,BAYSTATE MEDICAL CENTER,2026-03,124,11,69.41,8606.84,1145.26,2207.48,11959.58,2045.99,420.95,9492.64,Paid
PAY00004567,EMP000762,224021,ARBOUR-FULLER HOSPITAL,2026-08,131,7,48.18,6311.58,505.89,0.0,6817.47,1159.84,195.2,5462.43,Paid
PAY00004568,EMP000762,224021,ARBOUR-FULLER HOSPITAL,2026-07,134,34,48.18,6456.12,2457.18,1854.34,10767.64,2664.72,371.11,7731.81,Paid
PAY00004569,EMP000762,224021,ARBOUR-FULLER HOSPITAL,2026-06,148,26,48.18,7130.64,1879.02,0.0,9009.66,1549.07,270.51,7190.08,Paid
PAY00004570,EMP000762,224021,ARBOUR-FULLER HOSPITAL,2026-05,128,25,48.18,6167.04,1806.75,0.0,7973.79,1827.92,316.24,5829.63,Paid
PAY00004571,EMP000762,224021,ARBOUR-FULLER HOSPITAL,2026-04,128,2,48.18,6167.04,144.54,0.0,6311.58,1466.59,444.9,4400.09,Paid
PAY00004572,EMP000762,224021,ARBOUR-FULLER HOSPITAL,2026-03,121,19,48.18,5829.78,1373.13,0.0,7202.91,1776.92,325.87,5100.12,Processing
PAY00004573,EMP000763,220088,NEW ENGLAND BAPTIST HOSPITAL,2026-08,125,0,120.65,15081.25,0.0,0.0,15081.25,3432.0,215.35,11433.9,Paid
PAY00004574,EMP000763,220088,NEW ENGLAND BAPTIST HOSPITAL,2026-07,159,23,120.65,19183.35,4162.43,0.0,23345.78,4085.48,420.97,18839.33,Paid
PAY00004575,EMP000763,220088,NEW ENGLAND BAPTIST HOSPITAL,2026-06,147,30,120.65,17735.55,5429.25,0.0,23164.8,5193.05,314.85,17656.9,Paid
PAY00004576,EMP000763,220088,NEW ENGLAND BAPTIST HOSPITAL,2026-05,162,35,120.65,19545.3,6334.12,0.0,25879.42,5844.8,343.11,19691.51,Paid
PAY00004577,EMP000763,220088,NEW ENGLAND BAPTIST HOSPITAL,2026-04,157,15,120.65,18942.05,2714.62,0.0,21656.67,4006.84,340.84,17308.99,Paid
PAY00004578,EMP000763,220088,NEW ENGLAND BAPTIST HOSPITAL,2026-03,152,20,120.65,18338.8,3619.5,799.73,22758.03,4848.83,134.06,17775.14,Paid
PAY00004579,EMP000764,220090,MILFORD REGIONAL MEDICAL CENTER,2026-08,143,23,72.04,10301.72,2485.38,0.0,12787.1,2097.34,409.13,10280.63,Paid
PAY00004580,EMP000764,220090,MILFORD REGIONAL MEDICAL CENTER,2026-07,136,29,72.04,9797.44,3133.74,0.0,12931.18,2335.18,172.61,10423.39,Paid
PAY00004581,EMP000764,220090,MILFORD REGIONAL MEDICAL CENTER,2026-06,145,4,72.04,10445.8,432.24,0.0,10878.04,1989.29,177.6,8711.15,Paid
PAY00004582,EMP000764,220090,MILFORD REGIONAL MEDICAL CENTER,2026-05,175,32,72.04,12607.0,3457.92,1745.62,17810.54,3307.05,181.21,14322.28,Paid
PAY00004583,EMP000764,220090,MILFORD REGIONAL MEDICAL CENTER,2026-04,162,18,72.04,11670.48,1945.08,469.81,14085.37,2748.92,249.87,11086.58,Paid
PAY00004584,EMP000764,220090,MILFORD REGIONAL MEDICAL CENTER,2026-03,147,6,72.04,10589.88,648.36,0.0,11238.24,2617.46,439.26,8181.52,Paid
PAY00004585,EMP000765,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-08,140,19,42.69,5976.6,1216.66,0.0,7193.26,1277.14,422.99,5493.13,Paid
PAY00004586,EMP000765,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-07,155,21,42.69,6616.95,1344.74,0.0,7961.69,1528.56,314.74,6118.39,Paid
PAY00004587,EMP000765,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-06,138,36,42.69,5891.22,2305.26,0.0,8196.48,1334.37,334.74,6527.37,Paid
PAY00004588,EMP000765,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-05,173,36,42.69,7385.37,2305.26,0.0,9690.63,1927.92,371.49,7391.22,Paid
PAY00004589,EMP000765,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-04,150,19,42.69,6403.5,1216.66,1719.97,9340.13,1721.17,375.13,7243.83,Paid
PAY00004590,EMP000765,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-03,156,1,42.69,6659.64,64.03,0.0,6723.67,1280.69,181.37,5261.61,Paid
PAY00004591,EMP000766,220030,BAYSTATE WING HOSPITAL,2026-08,131,2,42.81,5608.11,128.43,0.0,5736.54,1075.39,187.97,4473.18,Processing
PAY00004592,EMP000766,220030,BAYSTATE WING HOSPITAL,2026-07,160,35,42.81,6849.6,2247.53,0.0,9097.13,2235.01,403.43,6458.69,Paid
PAY00004593,EMP000766,220030,BAYSTATE WING HOSPITAL,2026-06,164,9,42.81,7020.84,577.94,0.0,7598.78,1504.62,284.81,5809.35,Paid
PAY00004594,EMP000766,220030,BAYSTATE WING HOSPITAL,2026-05,147,34,42.81,6293.07,2183.31,516.07,8992.45,1958.89,156.66,6876.9,Paid
PAY00004595,EMP000766,220030,BAYSTATE WING HOSPITAL,2026-04,121,21,42.81,5180.01,1348.51,0.0,6528.52,1088.87,431.02,5008.63,Paid
PAY00004596,EMP000766,220030,BAYSTATE WING HOSPITAL,2026-03,168,3,42.81,7192.08,192.65,0.0,7384.73,1512.58,130.7,5741.45,Paid
PAY00004597,EMP000767,220002,MOUNT AUBURN HOSPITAL,2026-08,171,26,40.03,6845.13,1561.17,0.0,8406.3,1709.25,264.68,6432.37,Paid
PAY00004598,EMP000767,220002,MOUNT AUBURN HOSPITAL,2026-07,172,9,40.03,6885.16,540.4,1053.77,8479.33,1660.03,227.87,6591.43,Paid
PAY00004599,EMP000767,220002,MOUNT AUBURN HOSPITAL,2026-06,139,29,40.03,5564.17,1741.31,2186.52,9492.0,1746.48,247.24,7498.28,Paid
PAY00004600,EMP000767,220002,MOUNT AUBURN HOSPITAL,2026-05,127,19,40.03,5083.81,1140.86,0.0,6224.67,1430.13,334.03,4460.51,Paid
PAY00004601,EMP000767,220002,MOUNT AUBURN HOSPITAL,2026-04,164,28,40.03,6564.92,1681.26,0.0,8246.18,1931.13,204.56,6110.49,Paid
PAY00004602,EMP000767,220002,MOUNT AUBURN HOSPITAL,2026-03,120,17,40.03,4803.6,1020.76,999.23,6823.59,1705.61,227.72,4890.26,Paid
PAY00004603,EMP000768,220062,ADCARE HOSPITAL OF WORCESTER INC,2026-08,150,34,48.58,7287.0,2477.58,0.0,9764.58,1834.79,154.26,7775.53,Processing
PAY00004604,EMP000768,220062,ADCARE HOSPITAL OF WORCESTER INC,2026-07,163,15,48.58,7918.54,1093.05,0.0,9011.59,1727.09,295.55,6988.95,Processing
PAY00004605,EMP000768,220062,ADCARE HOSPITAL OF WORCESTER INC,2026-06,144,18,48.58,6995.52,1311.66,0.0,8307.18,1506.48,446.27,6354.43,Paid
PAY00004606,EMP000768,220062,ADCARE HOSPITAL OF WORCESTER INC,2026-05,160,17,48.58,7772.8,1238.79,0.0,9011.59,2110.74,415.34,6485.51,Paid
PAY00004607,EMP000768,220062,ADCARE HOSPITAL OF WORCESTER INC,2026-04,158,13,48.58,7675.64,947.31,0.0,8622.95,1405.8,177.67,7039.48,Paid
PAY00004608,EMP000768,220062,ADCARE HOSPITAL OF WORCESTER INC,2026-03,140,7,48.58,6801.2,510.09,0.0,7311.29,1742.36,281.6,5287.33,Paid
PAY00004609,EMP000769,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,2026-08,121,7,51.5,6231.5,540.75,0.0,6772.25,1462.55,245.56,5064.14,Paid
PAY00004610,EMP000769,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,2026-07,145,15,51.5,7467.5,1158.75,2105.07,10731.32,1983.08,341.01,8407.23,Paid
PAY00004611,EMP000769,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,2026-06,130,20,51.5,6695.0,1545.0,0.0,8240.0,1423.11,257.26,6559.63,Paid
PAY00004612,EMP000769,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,2026-05,138,36,51.5,7107.0,2781.0,0.0,9888.0,1715.74,393.43,7778.83,Paid
PAY00004613,EMP000769,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,2026-04,152,25,51.5,7828.0,1931.25,0.0,9759.25,1649.42,283.64,7826.19,Paid
PAY00004614,EMP000769,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,2026-03,158,33,51.5,8137.0,2549.25,0.0,10686.25,2445.55,192.42,8048.28,Paid
PAY00004615,EMP000770,220111,GOOD SAMARITAN MEDICAL CENTER,2026-08,139,30,29.09,4043.51,1309.05,0.0,5352.56,959.12,167.14,4226.3,Paid
PAY00004616,EMP000770,220111,GOOD SAMARITAN MEDICAL CENTER,2026-07,170,33,29.09,4945.3,1439.95,0.0,6385.25,1349.36,394.53,4641.36,On Hold
PAY00004617,EMP000770,220111,GOOD SAMARITAN MEDICAL CENTER,2026-06,147,1,29.09,4276.23,43.63,0.0,4319.86,990.02,239.37,3090.47,Paid
PAY00004618,EMP000770,220111,GOOD SAMARITAN MEDICAL CENTER,2026-05,133,1,29.09,3868.97,43.63,0.0,3912.6,785.92,227.88,2898.8,Paid
PAY00004619,EMP000770,220111,GOOD SAMARITAN MEDICAL CENTER,2026-04,158,27,29.09,4596.22,1178.14,0.0,5774.36,986.88,294.98,4492.5,Paid
PAY00004620,EMP000770,220111,GOOD SAMARITAN MEDICAL CENTER,2026-03,150,19,29.09,4363.5,829.07,0.0,5192.57,940.7,169.26,4082.61,Paid
PAY00004621,EMP000771,224021,ARBOUR-FULLER HOSPITAL,2026-08,171,4,60.19,10292.49,361.14,0.0,10653.63,2506.16,152.61,7994.86,Processing
PAY00004622,EMP000771,224021,ARBOUR-FULLER HOSPITAL,2026-07,138,10,60.19,8306.22,902.85,0.0,9209.07,2248.96,414.6,6545.51,Paid
PAY00004623,EMP000771,224021,ARBOUR-FULLER HOSPITAL,2026-06,169,7,60.19,10172.11,632.0,0.0,10804.11,2106.24,212.9,8484.97,Paid
PAY00004624,EMP000771,224021,ARBOUR-FULLER HOSPITAL,2026-05,157,16,60.19,9449.83,1444.56,0.0,10894.39,1939.83,409.81,8544.75,Paid
PAY00004625,EMP000771,224021,ARBOUR-FULLER HOSPITAL,2026-04,129,35,60.19,7764.51,3159.98,0.0,10924.49,2380.39,143.99,8400.11,Paid
PAY00004626,EMP000771,224021,ARBOUR-FULLER HOSPITAL,2026-03,172,4,60.19,10352.68,361.14,0.0,10713.82,2399.82,133.01,8180.99,Paid
PAY00004627,EMP000772,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,2026-08,165,18,62.48,10309.2,1686.96,0.0,11996.16,2192.13,278.88,9525.15,Paid
PAY00004628,EMP000772,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,2026-07,128,5,62.48,7997.44,468.6,0.0,8466.04,1748.23,327.84,6389.97,Paid
PAY00004629,EMP000772,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,2026-06,141,6,62.48,8809.68,562.32,0.0,9372.0,1618.84,151.58,7601.58,Paid
PAY00004630,EMP000772,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,2026-05,153,20,62.48,9559.44,1874.4,2227.32,13661.16,2414.25,151.28,11095.63,Paid
PAY00004631,EMP000772,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,2026-04,127,32,62.48,7934.96,2999.04,0.0,10934.0,1989.6,185.22,8759.18,Paid
PAY00004632,EMP000772,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,2026-03,134,5,62.48,8372.32,468.6,1246.43,10087.35,2095.04,152.96,7839.35,Paid
PAY00004633,EMP000773,220020,SAINT ANNE'S HOSPITAL,2026-08,146,27,54.72,7989.12,2216.16,0.0,10205.28,1791.3,182.09,8231.89,Paid
PAY00004634,EMP000773,220020,SAINT ANNE'S HOSPITAL,2026-07,148,2,54.72,8098.56,164.16,0.0,8262.72,1538.46,151.24,6573.02,Paid
