request_id,hospital_id,hospital_name,city,state,required_role,department,employment_type,shift_preference,required_staff,filled_staff,open_positions,priority,request_status,request_date,assignment_start_date,assignment_end_date,duration_weeks,hourly_bill_rate
REQ000564,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,NORTH ADAMS,MA,Emergency Room Nurse,Emergency Department,Travel Contract,Morning,14,5,9,High,Partially Filled,2025-11-16,2025-12-29,2026-06-29,26,108.12
REQ000565,220110,BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,Radiologic Technologist,Radiology,Local Contract,Evening,8,8,0,High,Filled,2026-02-21,2026-03-30,2026-06-22,12,109.3
REQ000566,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,MA,Emergency Room Nurse,Emergency Department,Permanent Placement,Morning,5,3,2,Critical,Partially Filled,2026-04-29,2026-06-02,2026-06-30,4,147.8
REQ000567,221303,ATHOL MEMORIAL HOSPITAL,ATHOL,MA,ICU Nurse,Intensive Care Unit,Per Diem,Morning,10,10,0,Medium,Filled,2026-04-30,2026-05-29,2026-08-28,13,161.16
REQ000568,220135,FALMOUTH HOSPITAL,FALMOUTH,MA,Physical Therapist,Rehabilitation,Local Contract,Morning,12,3,9,High,Partially Filled,2026-02-17,2026-03-25,2026-09-23,26,161.53
REQ000569,220063,LOWELL GENERAL HOSPITAL,LOWELL,MA,Laboratory Technician,Laboratory,Travel Contract,Day,1,1,0,High,Filled,2025-08-06,2025-08-13,2025-09-10,4,92.61
REQ000570,220080,HOLY FAMILY HOSPITAL,METHUEN,MA,Physician,Medical Services,Travel Contract,Night,10,1,9,Critical,Partially Filled,2025-11-07,2025-11-16,2025-12-14,4,284.67
REQ000571,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,ICU Nurse,Intensive Care Unit,Local Contract,Day,11,10,1,High,Partially Filled,2026-06-06,2026-06-21,2026-09-20,13,122.73
REQ000572,220033,NORTHEAST HOSPITAL CORPORATION,BEVERLY,MA,ICU Nurse,Intensive Care Unit,Per Diem,Morning,13,6,7,Medium,Partially Filled,2026-06-24,2026-07-30,2026-10-22,12,110.18
REQ000573,220077,BAYSTATE MEDICAL CENTER,SPRINGFIELD,MA,Respiratory Therapist,Respiratory Care,Local Contract,Evening,5,2,3,Low,Partially Filled,2026-02-15,2026-03-15,2026-04-12,4,153.56
REQ000574,220012,CAPE COD HOSPITAL,HYANNIS,MA,Physical Therapist,Rehabilitation,Local Contract,Evening,8,1,7,Medium,Partially Filled,2026-02-18,2026-03-08,2026-09-06,26,137.03
REQ000575,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,NORTH ADAMS,MA,Physician,Medical Services,Per Diem,Evening,2,2,0,Low,Filled,2025-09-22,2025-10-01,2025-10-29,4,274.84
REQ000576,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,WORCESTER,MA,Registered Nurse,General Nursing,Permanent Placement,Day,3,2,1,Medium,Partially Filled,2025-08-20,2025-09-20,2025-12-13,12,150.79
REQ000577,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,MA,Radiologic Technologist,Radiology,Travel Contract,Night,13,12,1,Low,Partially Filled,2026-03-12,2026-04-13,2026-10-12,26,148.79
REQ000578,220020,SAINT ANNE'S HOSPITAL,FALL RIVER,MA,ICU Nurse,Intensive Care Unit,Per Diem,Evening,6,5,1,Low,Partially Filled,2026-05-18,2026-06-28,2026-09-20,12,174.79
REQ000579,220105,WINCHESTER HOSPITAL,WINCHESTER,MA,ICU Nurse,Intensive Care Unit,Per Diem,Night,2,1,1,Medium,Partially Filled,2026-02-04,2026-03-17,2026-06-09,12,107.75
REQ000580,220090,MILFORD REGIONAL MEDICAL CENTER,MILFORD,MA,Travel Nurse,Travel Nursing,Per Diem,Evening,11,11,0,Low,Filled,2026-01-01,2026-02-01,2026-03-01,4,159.3
REQ000581,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,POCASSET,MA,Emergency Room Nurse,Emergency Department,Local Contract,Evening,12,9,3,Medium,Partially Filled,2025-08-19,2025-09-07,2025-10-05,4,155.49
REQ000582,220105,WINCHESTER HOSPITAL,WINCHESTER,MA,Physician,Medical Services,Per Diem,Day,1,0,1,Medium,Open,2026-04-13,2026-05-24,2026-08-23,13,290.47
REQ000583,220002,MOUNT AUBURN HOSPITAL,CAMBRIDGE,MA,ICU Nurse,Intensive Care Unit,Local Contract,Night,11,8,3,Critical,Partially Filled,2025-11-17,2025-12-27,2026-03-28,13,107.58
REQ000584,220036,BOSTON MEDICAL CENTER-BRIGHTON,BRIGHTON,MA,Radiologic Technologist,Radiology,Local Contract,Night,15,1,14,Low,Partially Filled,2026-07-01,2026-07-09,2026-10-08,13,126.29
REQ000585,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",BURLINGTON,MA,ICU Nurse,Intensive Care Unit,Travel Contract,Evening,2,0,2,High,Open,2026-03-22,2026-04-08,2026-07-29,16,148.09
REQ000586,220065,BAYSTATE NOBLE HOSPITAL,WESTFIELD,MA,Travel Nurse,Travel Nursing,Per Diem,Day,11,6,5,Critical,Partially Filled,2026-03-07,2026-04-04,2026-10-03,26,155.32
REQ000587,220031,BOSTON MEDICAL CENTER,BOSTON,MA,Allied Health Professional,Allied Health,Travel Contract,Day,3,2,1,Medium,Partially Filled,2025-11-18,2025-11-27,2026-03-19,16,143.03
REQ000588,220110,BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,Allied Health Professional,Allied Health,Travel Contract,Night,4,4,0,Low,Filled,2026-05-11,2026-05-28,2026-08-27,13,149.32
REQ000589,224038,"WALDEN BEHAVIORAL CARE, LLC",DEDHAM,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Night,2,0,2,Critical,Open,2025-10-20,2025-10-28,2026-01-27,13,134.47
REQ000590,220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,WORCESTER,MA,Physician,Medical Services,Local Contract,Morning,3,1,2,Medium,Partially Filled,2026-03-02,2026-04-08,2026-10-07,26,268.84
REQ000591,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,TAUNTON,MA,Physical Therapist,Rehabilitation,Travel Contract,Morning,3,3,0,Medium,Filled,2026-07-21,2026-07-30,2026-11-19,16,92.32
REQ000592,220084,EMERSON HOSPITAL -,W CONCORD,MA,Travel Nurse,Travel Nursing,Local Contract,Evening,10,5,5,High,Partially Filled,2025-09-30,2025-11-09,2025-12-07,4,161.15
REQ000593,220095,HEYWOOD HOSPITAL -,GARDNER,MA,Registered Nurse,General Nursing,Permanent Placement,Night,11,7,4,Medium,Partially Filled,2025-11-08,2025-11-22,2026-01-17,8,149.59
REQ000594,220016,BAYSTATE FRANKLIN MEDICAL CENTER,GREENFIELD,MA,Allied Health Professional,Allied Health,Permanent Placement,Day,5,2,3,Medium,Partially Filled,2025-12-24,2026-01-13,2026-04-14,13,93.67
REQ000595,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,DEVENS,MA,Emergency Room Nurse,Emergency Department,Travel Contract,Night,9,1,8,High,Partially Filled,2025-10-20,2025-10-28,2026-01-27,13,141.49
REQ000596,221300,MARTHA'S VINEYARD HOSPITAL INC,OAK BLUFFS,MA,Respiratory Therapist,Respiratory Care,Per Diem,Night,13,1,12,Low,Partially Filled,2025-11-10,2025-12-07,2026-02-01,8,136.64
REQ000597,220012,CAPE COD HOSPITAL,HYANNIS,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Evening,10,7,3,Medium,Partially Filled,2025-11-21,2025-12-02,2026-03-03,13,149.95
REQ000598,22009F,NORTHAMPTON VA MEDICAL CENTER,LEEDS,MA,Emergency Room Nurse,Emergency Department,Per Diem,Morning,8,3,5,Medium,Partially Filled,2026-02-15,2026-03-17,2026-05-12,8,108.9
REQ000599,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,SOUTHBRIDGE,MA,Registered Nurse,General Nursing,Permanent Placement,Evening,14,7,7,Medium,Partially Filled,2025-12-22,2026-01-06,2026-02-03,4,109.05
REQ000600,220024,HOLYOKE MEDICAL CENTER,HOLYOKE,MA,Physical Therapist,Rehabilitation,Travel Contract,Evening,9,3,6,High,Partially Filled,2025-10-20,2025-11-06,2026-02-26,16,126.24
REQ000601,220015,"COOLEY DICKINSON HOSPITAL INC,THE",NORTHAMPTON,MA,Physical Therapist,Rehabilitation,Local Contract,Night,1,1,0,Medium,Filled,2026-03-31,2026-05-06,2026-07-29,12,132.56
REQ000602,220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,WORCESTER,MA,Emergency Room Nurse,Emergency Department,Permanent Placement,Day,1,0,1,Medium,Open,2026-05-21,2026-05-28,2026-08-27,13,127.6
REQ000603,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MILTON,MA,Radiologic Technologist,Radiology,Permanent Placement,Night,9,0,9,Medium,Open,2026-04-11,2026-05-03,2026-05-31,4,102.71
REQ000604,220105,WINCHESTER HOSPITAL,WINCHESTER,MA,ICU Nurse,Intensive Care Unit,Permanent Placement,Day,5,1,4,Critical,Partially Filled,2025-08-09,2025-09-15,2026-03-16,26,137.46
REQ000605,220031,BOSTON MEDICAL CENTER,BOSTON,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Evening,8,0,8,High,Open,2025-11-03,2025-12-03,2026-06-03,26,108.3
REQ000606,224021,ARBOUR-FULLER HOSPITAL,SOUTH ATTLEBORO,MA,Physician,Medical Services,Local Contract,Day,10,8,2,High,Partially Filled,2026-03-07,2026-03-31,2026-09-29,26,263.5
REQ000607,220077,BAYSTATE MEDICAL CENTER,SPRINGFIELD,MA,Laboratory Technician,Laboratory,Per Diem,Evening,2,1,1,High,Partially Filled,2026-07-12,2026-08-11,2026-09-08,4,93.59
REQ000608,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,TAUNTON,MA,Laboratory Technician,Laboratory,Local Contract,Night,12,12,0,Critical,Filled,2026-07-27,2026-08-07,2026-11-27,16,84.7
REQ000609,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,PLYMOUTH,MA,Radiologic Technologist,Radiology,Per Diem,Morning,13,3,10,High,Partially Filled,2026-05-25,2026-06-14,2026-12-13,26,117.25
REQ000610,220088,NEW ENGLAND BAPTIST HOSPITAL,BOSTON,MA,Physician,Medical Services,Permanent Placement,Day,6,3,3,Medium,Partially Filled,2025-08-28,2025-09-08,2025-12-01,12,277.23
REQ000611,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,DEVENS,MA,Physician,Medical Services,Travel Contract,Night,12,12,0,High,Filled,2026-03-20,2026-04-19,2026-10-18,26,272.05
REQ000612,22001F,BEDFORD VA MEDICAL CENTER,BEDFORD,MA,Respiratory Therapist,Respiratory Care,Per Diem,Day,2,0,2,High,Open,2025-10-31,2025-11-25,2025-12-23,4,119.74
REQ000613,220017,CARNEY HOSPITAL,BOSTON,MA,Laboratory Technician,Laboratory,Permanent Placement,Morning,7,2,5,Medium,Partially Filled,2026-06-18,2026-06-26,2026-09-18,12,119.64
REQ000614,224013,ARBOUR HOSPITAL,BOSTON,MA,Physician,Medical Services,Local Contract,Morning,14,12,2,Medium,Partially Filled,2025-11-05,2025-11-16,2025-12-14,4,264.0
REQ000615,220105,WINCHESTER HOSPITAL,WINCHESTER,MA,Allied Health Professional,Allied Health,Permanent Placement,Evening,12,8,4,Medium,Partially Filled,2026-04-06,2026-05-20,2026-11-18,26,99.24
REQ000616,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",BURLINGTON,MA,Emergency Room Nurse,Emergency Department,Travel Contract,Night,6,2,4,Medium,Partially Filled,2025-12-12,2026-01-02,2026-04-03,13,131.91
REQ000617,220110,BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,Physical Therapist,Rehabilitation,Local Contract,Night,3,1,2,Medium,Partially Filled,2025-10-22,2025-12-02,2026-02-24,12,94.88
REQ000618,220063,LOWELL GENERAL HOSPITAL,LOWELL,MA,Physical Therapist,Rehabilitation,Local Contract,Day,6,1,5,High,Partially Filled,2025-10-04,2025-11-08,2026-01-31,12,160.46
REQ000619,220036,BOSTON MEDICAL CENTER-BRIGHTON,BRIGHTON,MA,Allied Health Professional,Allied Health,Travel Contract,Day,9,4,5,Medium,Partially Filled,2026-03-18,2026-04-28,2026-06-23,8,124.96
REQ000620,220036,BOSTON MEDICAL CENTER-BRIGHTON,BRIGHTON,MA,Radiologic Technologist,Radiology,Per Diem,Morning,12,8,4,Medium,Partially Filled,2026-01-11,2026-01-27,2026-02-24,4,102.29
REQ000621,220001,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,LEOMINSTER,MA,Emergency Room Nurse,Emergency Department,Permanent Placement,Day,12,1,11,Medium,Partially Filled,2026-05-17,2026-06-21,2026-09-13,12,138.57
REQ000622,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",BURLINGTON,MA,Registered Nurse,General Nursing,Per Diem,Day,6,0,6,High,Open,2026-02-22,2026-03-15,2026-06-14,13,98.66
REQ000623,220008,STURDY MEMORIAL HOSPITAL,ATTLEBORO,MA,Travel Nurse,Travel Nursing,Permanent Placement,Day,2,2,0,Critical,Filled,2025-12-21,2026-01-09,2026-02-06,4,142.61
REQ000624,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,MA,Allied Health Professional,Allied Health,Permanent Placement,Night,1,1,0,High,Filled,2026-06-05,2026-07-20,2026-11-09,16,119.93
REQ000625,220090,MILFORD REGIONAL MEDICAL CENTER,MILFORD,MA,Allied Health Professional,Allied Health,Permanent Placement,Day,6,2,4,Medium,Partially Filled,2025-08-07,2025-09-01,2025-11-24,12,152.15
REQ000626,220098,NASHOBA VALLEY MEDICAL CENTER,AYER,MA,Radiologic Technologist,Radiology,Permanent Placement,Night,15,13,2,High,Partially Filled,2025-12-26,2026-01-12,2026-07-13,26,123.86
REQ000627,220036,BOSTON MEDICAL CENTER-BRIGHTON,BRIGHTON,MA,Travel Nurse,Travel Nursing,Permanent Placement,Day,6,0,6,Low,Open,2026-01-03,2026-02-09,2026-06-01,16,159.72
REQ000628,220111,GOOD SAMARITAN MEDICAL CENTER,BROCKTON,MA,Respiratory Therapist,Respiratory Care,Local Contract,Night,12,9,3,Medium,Partially Filled,2025-10-29,2025-12-10,2026-03-11,13,111.72
REQ000629,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,BOSTON,MA,Radiologic Technologist,Radiology,Permanent Placement,Night,5,3,2,Low,Partially Filled,2025-08-22,2025-09-17,2026-01-07,16,82.17
REQ000630,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,MA,Physician,Medical Services,Per Diem,Evening,11,10,1,Medium,Partially Filled,2026-06-24,2026-07-31,2026-08-28,4,303.48
REQ000631,220105,WINCHESTER HOSPITAL,WINCHESTER,MA,Travel Nurse,Travel Nursing,Per Diem,Evening,8,1,7,High,Partially Filled,2025-08-15,2025-08-29,2025-11-21,12,175.78
REQ000632,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,WESTWOOD,MA,Radiologic Technologist,Radiology,Travel Contract,Morning,9,9,0,Medium,Filled,2026-07-22,2026-08-05,2026-10-28,12,86.1
REQ000633,220063,LOWELL GENERAL HOSPITAL,LOWELL,MA,Radiologic Technologist,Radiology,Per Diem,Morning,3,0,3,Medium,Open,2026-07-21,2026-08-05,2026-10-28,12,145.85
REQ000634,220070,MELROSEWAKEFIELD HEALTHCARE,MELROSE,MA,Registered Nurse,General Nursing,Local Contract,Night,11,1,10,High,Partially Filled,2025-12-27,2026-01-21,2026-05-13,16,126.91
REQ000635,220110,BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,Laboratory Technician,Laboratory,Per Diem,Morning,13,4,9,Low,Partially Filled,2026-01-13,2026-02-09,2026-08-10,26,108.6
REQ000636,220036,BOSTON MEDICAL CENTER-BRIGHTON,BRIGHTON,MA,Registered Nurse,General Nursing,Permanent Placement,Evening,6,6,0,Medium,Filled,2025-10-10,2025-11-19,2026-02-11,12,148.76
REQ000637,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,NEEDHAM,MA,Travel Nurse,Travel Nursing,Travel Contract,Evening,14,3,11,Medium,Partially Filled,2025-10-19,2025-11-27,2026-01-22,8,120.35
REQ000638,223302,BOSTON CHILDREN'S HOSPITAL,BOSTON,MA,Registered Nurse,General Nursing,Local Contract,Evening,12,5,7,High,Partially Filled,2026-04-03,2026-05-02,2026-07-25,12,126.84
REQ000639,220071,MASSACHUSETTS GENERAL HOSPITAL,BOSTON,MA,Emergency Room Nurse,Emergency Department,Local Contract,Night,12,1,11,High,Partially Filled,2026-07-30,2026-08-25,2026-09-22,4,109.97
REQ000640,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,BOSTON,MA,Physician,Medical Services,Travel Contract,Day,2,1,1,Low,Partially Filled,2025-10-04,2025-10-24,2025-12-19,8,273.9
REQ000641,220101,NEWTON-WELLESLEY HOSPITAL,NEWTON,MA,Registered Nurse,General Nursing,Travel Contract,Evening,13,10,3,Medium,Partially Filled,2025-11-09,2025-11-22,2025-12-20,4,102.71
REQ000642,220065,BAYSTATE NOBLE HOSPITAL,WESTFIELD,MA,Physician,Medical Services,Local Contract,Night,13,1,12,Medium,Partially Filled,2026-07-08,2026-07-15,2026-08-12,4,264.61
REQ000643,220046,BERKSHIRE MEDICAL CENTER,PITTSFIELD,MA,Emergency Room Nurse,Emergency Department,Local Contract,Day,6,1,5,Low,Partially Filled,2025-12-21,2026-02-03,2026-04-28,12,140.47
REQ000644,220029,ANNA JAQUES HOSPITAL,NEWBURYPORT,MA,Laboratory Technician,Laboratory,Travel Contract,Night,3,0,3,Critical,Open,2025-11-20,2025-12-09,2026-03-03,12,127.59
REQ000645,220126,NORWOOD HOSPITAL,NORWOOD,MA,Allied Health Professional,Allied Health,Local Contract,Morning,8,1,7,Critical,Partially Filled,2026-07-24,2026-09-06,2026-11-01,8,119.69
REQ000646,220074,SOUTHCOAST HOSPITALS GROUP,FALL RIVER,MA,Travel Nurse,Travel Nursing,Travel Contract,Night,2,1,1,Medium,Partially Filled,2026-02-25,2026-03-11,2026-06-03,12,140.29
REQ000647,220080,HOLY FAMILY HOSPITAL,METHUEN,MA,Laboratory Technician,Laboratory,Permanent Placement,Morning,8,1,7,Medium,Partially Filled,2025-08-21,2025-09-02,2025-11-25,12,119.53
REQ000648,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,NORTH ADAMS,MA,Travel Nurse,Travel Nursing,Local Contract,Day,14,6,8,High,Partially Filled,2026-05-11,2026-06-13,2026-09-05,12,171.17
REQ000649,220010,MERRIMACK HEALTH LAWRENCE HOSPITAL,LAWRENCE,MA,Emergency Room Nurse,Emergency Department,Permanent Placement,Day,2,1,1,Medium,Partially Filled,2025-08-07,2025-09-14,2026-03-15,26,127.64
REQ000650,220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,WORCESTER,MA,ICU Nurse,Intensive Care Unit,Local Contract,Evening,4,2,2,Medium,Partially Filled,2025-10-26,2025-11-06,2026-01-29,12,163.67
REQ000651,220100,SOUTH SHORE HOSPITAL,SOUTH WEYMOUTH,MA,Physician,Medical Services,Permanent Placement,Morning,5,5,0,Medium,Filled,2026-08-01,2026-09-14,2027-01-04,16,282.22
REQ000652,220002,MOUNT AUBURN HOSPITAL,CAMBRIDGE,MA,Radiologic Technologist,Radiology,Travel Contract,Day,13,7,6,Medium,Partially Filled,2026-04-19,2026-05-13,2026-07-08,8,116.81
REQ000653,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,WESTWOOD,MA,Emergency Room Nurse,Emergency Department,Permanent Placement,Day,1,0,1,Critical,Open,2025-08-16,2025-08-29,2026-02-27,26,126.78
REQ000654,221300,MARTHA'S VINEYARD HOSPITAL INC,OAK BLUFFS,MA,Emergency Room Nurse,Emergency Department,Permanent Placement,Evening,11,8,3,Medium,Partially Filled,2026-01-03,2026-01-16,2026-02-13,4,146.35
REQ000655,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,MA,Laboratory Technician,Laboratory,Travel Contract,Day,13,13,0,Critical,Filled,2025-12-12,2026-01-22,2026-04-16,12,129.61
REQ000656,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Day,8,7,1,Medium,Partially Filled,2026-03-19,2026-04-15,2026-07-15,13,131.16
REQ000657,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,WORCESTER,MA,Emergency Room Nurse,Emergency Department,Permanent Placement,Evening,5,5,0,High,Filled,2026-04-09,2026-05-13,2026-07-08,8,139.82
REQ000658,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,MA,Laboratory Technician,Laboratory,Local Contract,Day,8,7,1,Medium,Partially Filled,2026-07-17,2026-08-27,2026-12-17,16,102.63
REQ000659,220175,METROWEST MEDICAL CENTER,FRAMINGHAM,MA,Physical Therapist,Rehabilitation,Travel Contract,Day,6,0,6,Medium,Open,2026-07-13,2026-08-11,2026-11-03,12,117.65
REQ000660,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MARLBOROUGH,MA,Registered Nurse,General Nursing,Per Diem,Morning,2,1,1,Medium,Partially Filled,2026-06-17,2026-07-15,2026-10-14,13,88.95
REQ000661,221302,FAIRVIEW HOSPITAL,GREAT BARRINGTON,MA,Travel Nurse,Travel Nursing,Travel Contract,Morning,2,2,0,Medium,Filled,2025-11-29,2025-12-25,2026-04-16,16,126.88
REQ000662,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,DEVENS,MA,Allied Health Professional,Allied Health,Permanent Placement,Morning,14,6,8,Low,Partially Filled,2025-08-20,2025-09-25,2026-03-26,26,122.88
REQ000663,224013,ARBOUR HOSPITAL,BOSTON,MA,Allied Health Professional,Allied Health,Travel Contract,Evening,6,4,2,Medium,Partially Filled,2026-02-10,2026-03-25,2026-06-24,13,137.26
REQ000664,220071,MASSACHUSETTS GENERAL HOSPITAL,BOSTON,MA,Radiologic Technologist,Radiology,Per Diem,Evening,10,4,6,Medium,Partially Filled,2026-04-15,2026-05-13,2026-07-08,8,126.48
REQ000665,220030,BAYSTATE WING HOSPITAL,PALMER,MA,Laboratory Technician,Laboratory,Permanent Placement,Night,1,1,0,High,Filled,2025-11-18,2025-12-13,2026-03-07,12,135.06
REQ000666,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MARLBOROUGH,MA,ICU Nurse,Intensive Care Unit,Permanent Placement,Evening,2,2,0,Medium,Filled,2026-05-31,2026-06-28,2026-09-20,12,160.7
REQ000667,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,WORCESTER,MA,Physician,Medical Services,Per Diem,Night,11,8,3,Medium,Partially Filled,2026-04-16,2026-05-12,2026-08-11,13,257.59
REQ000668,220074,SOUTHCOAST HOSPITALS GROUP,FALL RIVER,MA,Radiologic Technologist,Radiology,Local Contract,Evening,15,0,15,Medium,Open,2026-07-10,2026-08-21,2026-10-16,8,149.35
REQ000669,220033,NORTHEAST HOSPITAL CORPORATION,BEVERLY,MA,Physician,Medical Services,Permanent Placement,Day,14,12,2,Medium,Partially Filled,2026-06-23,2026-08-03,2026-11-23,16,265.5
REQ000670,220036,BOSTON MEDICAL CENTER-BRIGHTON,BRIGHTON,MA,Travel Nurse,Travel Nursing,Travel Contract,Night,7,5,2,High,Partially Filled,2025-10-17,2025-11-12,2026-02-11,13,133.69
REQ000671,220080,HOLY FAMILY HOSPITAL,METHUEN,MA,Emergency Room Nurse,Emergency Department,Travel Contract,Night,7,3,4,Medium,Partially Filled,2025-12-10,2026-01-24,2026-03-21,8,117.19
REQ000672,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",BURLINGTON,MA,Radiologic Technologist,Radiology,Local Contract,Night,7,0,7,Medium,Open,2026-04-06,2026-05-18,2026-08-17,13,84.04
REQ000673,220095,HEYWOOD HOSPITAL -,GARDNER,MA,Laboratory Technician,Laboratory,Travel Contract,Day,8,0,8,Medium,Open,2025-10-30,2025-11-08,2026-05-09,26,88.86
REQ000674,220065,BAYSTATE NOBLE HOSPITAL,WESTFIELD,MA,Respiratory Therapist,Respiratory Care,Local Contract,Night,14,11,3,Medium,Partially Filled,2026-02-03,2026-02-15,2026-05-17,13,136.41
REQ000675,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,Laboratory Technician,Laboratory,Travel Contract,Night,5,3,2,High,Partially Filled,2026-07-07,2026-08-20,2026-12-10,16,122.12
REQ000676,220063,LOWELL GENERAL HOSPITAL,LOWELL,MA,Allied Health Professional,Allied Health,Permanent Placement,Night,12,3,9,Medium,Partially Filled,2026-05-27,2026-06-27,2026-12-26,26,102.26
REQ000677,220095,HEYWOOD HOSPITAL -,GARDNER,MA,Radiologic Technologist,Radiology,Per Diem,Day,1,1,0,Medium,Filled,2026-02-26,2026-03-21,2026-07-11,16,111.66
REQ000678,221302,FAIRVIEW HOSPITAL,GREAT BARRINGTON,MA,Physician,Medical Services,Per Diem,Day,12,5,7,High,Partially Filled,2025-10-14,2025-11-13,2026-02-12,13,303.37
REQ000679,224021,ARBOUR-FULLER HOSPITAL,SOUTH ATTLEBORO,MA,Registered Nurse,General Nursing,Per Diem,Morning,9,6,3,Critical,Partially Filled,2026-07-20,2026-08-11,2026-11-03,12,132.97
REQ000680,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,DEVENS,MA,Travel Nurse,Travel Nursing,Per Diem,Morning,15,12,3,Low,Partially Filled,2026-03-15,2026-04-15,2026-05-13,4,172.59
REQ000681,220084,EMERSON HOSPITAL -,W CONCORD,MA,Physician,Medical Services,Permanent Placement,Day,11,5,6,Medium,Partially Filled,2025-11-16,2025-12-03,2026-03-04,13,245.61
REQ000682,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,MA,Radiologic Technologist,Radiology,Local Contract,Morning,7,1,6,Medium,Partially Filled,2026-02-28,2026-03-28,2026-09-26,26,106.63
